date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:45%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/space-glow-eyeshadow	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/space-glow-eyeshadow	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:46%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:46%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:46%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:47%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:47%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Luna%20Day)
17:51:50	214001/214001	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:895f9641dd0f4e762f71e710937cb5b1%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=blossom	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors6aa4.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:49%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/blossom-sera-limited-edition-perfume	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/blossom-sera-limited-edition-perfume	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:49%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:49%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:50%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:50%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blossom)
17:51:52	212205/212205	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:fc69862cd0657ec01e07cf7c9ec2aa23%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=bloom	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors1009.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:51%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/bloom-no-7	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/bloom-no-7	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:52%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:52%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:53%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:53%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Bloom)
17:51:55	213034/213034	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7804f04ef0e5eed281b7c26578ed04e3%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=venus+varda	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors945d.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:54%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/oat-and-juniper-hand-cream	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/oat-and-juniper-hand-cream	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:55%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:55%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:55%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:56%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Venus%20Varda)
17:51:58	212487/212487	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:263ca9f4e25e8acef0440cd397025b61%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=mont+earl	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors9cf1.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:51:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:57%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/mont-earl-base-concealer	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/mont-earl-base-concealer	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:51:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:58%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:51:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:58%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:51:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:58%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:52:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:21:59%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Mont%20Earl)
17:52:01	210650/210650	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:81f704564a88a7bb2e4437c7225b3ea6%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=athena	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendorsb0df.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:00%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/jade-facial-roller	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/jade-facial-roller	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:01%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:01%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:01%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:02%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Athena)
17:52:04	214176/214176	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f994ccc474e4ac0bca5796bc62ebc049%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=blockshop+theme+-+beauty	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors52b8.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:03%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:03%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:04%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:04%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:04%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Blockshop%20theme%20-%20Beauty)
17:52:07	212956/212956	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:37636d9d3211b44114ad866715b25526%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=whitewater	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendorsdaeb.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:06%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/whitewater-hydra-repair-mask	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/whitewater-hydra-repair-mask	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:06%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:07%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:07%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:07%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Whitewater)
17:52:10	212976/212976	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:496b203b73e9bdb350f460726fef202b%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=quicksand	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendorsb08b.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:09%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/quicksand-conditioning-mask	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/quicksand-conditioning-mask	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:10%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:10%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:10%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:11%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Quicksand)
17:52:13	212815/212815	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:99d6766ed55dd9f7b91bfed2b14ff8d4%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=microhabitat	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors646e.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:12%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/microhabitat-rejuvenating-mask	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/microhabitat-rejuvenating-mask	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:13%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/precision-cut-sponge	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:13%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/swirl-lip-gloss	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:14%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:14%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/brightening-serum	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Microhabitat)
17:52:16	212576/212576	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b630142584bf0d1d529b3d09ff7f2dbd%22	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=nailboi	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors387a.html	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Nailboi)
17:52:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Sep%202023%2012:22:15%20GMT	https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	D:/BRAND%20HACKERS/HT%20TRACKER/essence/demo/blockshop-theme-beauty.myshopify.com/fr/collections/vendors/products/nailboi-neutral-nail-polish	(from https://blockshop-theme-beauty.myshopify.com/fr/collections/vendors?q=Nailboi)
